cid,class,num_points_sdssu,num_points_sdssg,fit_z,z,t0,amplitude,z_err,t0_err,amplitude_err,chi,dof,message
14845,zSNIa,0,22,0,0.358926,53998.3671833977,6.293616039436728e-10,nan,0.7706047082137957,6.130728583134902e-11,46.59475500855659,42,Minimization exited successfully.
14846,SNIa,21,22,0,0.224756,54010.88275344841,2.289663790073281e-09,nan,0.19592133031983394,4.4581521392528855e-11,846.6886427079116,63,Minimization exited successfully.
14863,zSNIa,0,23,0,0.473755,53988.58506856843,2.9974313889327475e-10,nan,1.775163161673845,3.040462790946656e-11,88.39030857070293,67,Minimization exited successfully.
14871,SNIa,26,26,0,0.119,54012.77941028178,1.039630791373936e-08,nan,0.09039141053290223,8.802566513874939e-11,1873.4164155757499,50,Minimization exited successfully.
14876,zSNIa,0,22,0,0.280067,53999.32168814491,7.142362166615852e-10,nan,0.5286642591272539,5.152441376979042e-11,82.04444106100078,42,Minimization exited successfully.
14880,Unknown,22,22,0,0.219759,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
14884,Unknown,0,22,0,0.388513,54000.12317982016,8.644110401603516e-10,nan,0.5817371831399214,6.185931424442238e-11,473.80914893339354,42,Minimization exited successfully.
14894,zSNIa,0,23,0,0.437768,53993.61192979255,4.314705757672872e-10,nan,1.2431183467051596,3.373442109565575e-11,87.88358609156592,67,Minimization exited successfully.
14919,Unknown,24,26,0,0.243348,53971.538291837394,7.787264760118551e-10,nan,1.2460012106348586,1.0701090562934976e-10,114.24723130308038,73,Minimization exited successfully.
14937,zSNIa,0,44,0,0.479807,53891.08297950952,3.5793606271936686e-09,nan,5.5191351893299725,4.2445673203752784e-10,328.0085816060837,129,Minimization exited successfully.
14938,zSNII,23,23,0,0.184998,53987.948608709274,6.28072339960788e-10,nan,0.745328725566651,3.93399923185677e-11,88.58107227066637,67,Minimization exited successfully.
14947,zSNIa,25,26,0,0.232006,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
14961,zSNIa,0,22,0,0.370501,53996.78670187502,9.602644054172167e-10,nan,0.7099407503919792,5.8240402931609e-11,49.57796243165444,42,Minimization exited successfully.
14965,zSNIa,0,22,0,0.280999,54001.47912162008,1.7951781547116388e-09,nan,0.23545606466723257,5.537365999860402e-11,203.08323053141208,42,Minimization exited successfully.
14972,zSNIa,0,23,0,0.255584,53996.43347602759,7.109046880328658e-10,nan,0.5390232085046591,4.480043356507703e-11,105.57482098919056,44,Minimization exited successfully.
14979,SNIa,26,26,0,0.1771,54011.800616439046,3.642672135936092e-09,nan,0.1439428289013449,3.911429733877959e-11,2369.030482616974,76,Minimization exited successfully.
14984,SNIa,23,23,0,0.184,54010.21592841656,2.0475891741316408e-09,nan,0.20688345410962938,3.657645272404557e-11,625.8694733603827,67,Minimization exited successfully.
14986,Unknown,22,23,0,0.102567,53876.346186320705,1.3110213362567751e-08,nan,10.92817797699172,1.5386740325123297e-09,65.44352993706454,43,Minimization exited successfully.
14999,zSNII,20,20,0,0.143805,54003.67240901166,4.188879938701772e-09,nan,0.12488256649157847,1.0999024185702291e-10,520.0830393107033,38,Minimization exited successfully.
15002,SNIa?,0,20,0,0.362,53835.466124271596,2.4262038894827825e-08,nan,3.231108457006485,1.0899941173099855e-09,667.5340585415565,38,Minimization exited successfully.
15005,Unknown,42,43,0,0.202588,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15006,zSNIa,0,20,0,0.47979,53999.39077721961,4.966709594711826e-10,nan,0.816422650423192,4.1351775324553395e-11,95.4917903835782,58,Minimization exited successfully.
15009,SNIa?,0,19,0,0.292201,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15018,zSNIa,20,20,0,0.201776,53998.4313998278,5.204663591085452e-10,nan,0.7360560237175378,4.712364665185402e-11,106.4598127894322,58,Minimization exited successfully.
15024,Unknown,0,0,0,1.05871,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15031,SNII,20,20,0,0.030517,54010.55386214411,3.1195457626521795e-08,nan,0.05976619360080804,1.9152087417875704e-10,12345.457773688016,38,Minimization exited successfully.
15033,zSNIa,19,20,0,0.216974,54003.332488389016,1.3225379807502768e-09,nan,0.36634751516612596,5.411005248681147e-11,174.51872155272775,57,Minimization exited successfully.
15041,zSNIa,0,0,0,0.714592,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15057,SNIa,0,20,0,0.299,53999.74095158333,1.1297495920208905e-09,nan,0.29528842842410086,5.066659238209366e-11,75.80021051329926,38,Minimization exited successfully.
15062,zSNII,0,19,0,0.276507,54000.38696842198,6.04441121323173e-10,nan,0.4799009856833436,4.4960157072133024e-11,58.12840576653882,36,Minimization exited successfully.
15063,zSNIa,0,20,0,0.342773,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15064,Unknown,0,19,0,0.539647,53996.65488564833,3.414957345602518e-10,nan,1.3372464715976093,3.96795525406862e-11,556.9240034572342,55,Minimization exited successfully.
15073,Unknown,0,21,0,0.379218,53996.8584669372,5.404852109052391e-10,nan,1.1487943438150978,4.666104520108891e-11,236.53328100589084,40,Minimization exited successfully.
15081,zSNII,19,20,0,0.18222,54000.83890256324,1.1691162904828994e-09,nan,0.34421575684973504,5.219569708826477e-11,240.2719841630783,57,Minimization exited successfully.
15082,Unknown,0,20,0,0.30128,53998.3101351281,8.716450860169309e-10,nan,0.8410097356900224,5.88227830836751e-11,331.5893049351704,38,Minimization exited successfully.
15087,Unknown,0,0,0,0.728702,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15101,zSNIa,22,22,0,0.18195,53997.43490949384,7.286249410290926e-10,nan,0.5031179815814539,4.310452793958874e-11,75.36450881187343,65,Minimization exited successfully.
15102,zSNIa,0,21,0,0.583407,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15103,zSNIa,0,19,0,0.397,53998.86047135025,6.945622411634111e-10,nan,0.5356426236830885,3.5481655101988586e-11,111.95791059800302,55,Minimization exited successfully.
15108,zSNIa,0,20,0,0.420066,53981.190964622285,6.632788013023764e-10,nan,0.7674514295940753,3.347318520844951e-11,110.95680139267347,58,Minimization exited successfully.
15120,zSNIa,0,21,0,0.534776,53986.67706980791,4.0126149312882503e-10,nan,0.9549741906084819,2.982513860725753e-11,105.0050823600867,61,Minimization exited successfully.
15129,SNIa,23,23,0,0.197395,54009.07875114799,2.4766130620444114e-09,nan,0.2787082988979819,4.2762015985132466e-11,858.7627249413973,67,Minimization exited successfully.
15132,SNIa,24,24,0,0.154382,54010.93274096669,6.213065871153155e-09,nan,0.07495575859866221,4.314228292099441e-11,4226.540489720798,70,Minimization exited successfully.
15134,Unknown,23,22,0,0.042828,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15136,SNIa?,21,21,0,0.148743,54009.15007026052,3.6507701734939016e-09,nan,0.21247085279901512,4.9099257783967736e-11,714.544606370579,61,Minimization exited successfully.
15137,zSNIa,0,22,0,0.278904,54005.96806465155,1.3242524640206113e-09,nan,0.6376225219792104,5.699611960006833e-11,177.30532146107268,42,Minimization exited successfully.
15160,zSNIa,0,21,0,0.252226,54003.376302586075,1.1536237289801534e-09,nan,0.5341835169274418,4.335477217806933e-11,135.80077954188732,40,Minimization exited successfully.
15161,SNIa,0,19,0,0.249554,54012.37649857254,1.706540565067651e-09,nan,0.29590332604857394,3.951201592743031e-11,420.7406463160597,36,Minimization exited successfully.
15163,Unknown,42,43,0,0.134712,54007.64129576596,2.2082482543378e-09,nan,0.6306031565654848,1.0898910654553424e-10,194.783531506413,83,Minimization exited successfully.
15170,SNIa,0,18,0,0.395,54010.67262914119,7.036983695831362e-10,nan,0.5534424916040734,3.1823190508429445e-11,338.5433885719257,52,Minimization exited successfully.
15171,SNIa,24,24,0,0.1392,54012.9616013826,8.048049909778534e-09,nan,0.09292834383086301,6.522467077395554e-11,947.4693648860887,46,Minimization exited successfully.
15181,Unknown,21,21,0,0.212727,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15192,zSNII,23,23,0,0.139552,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15196,zSNII,22,22,0,0.13631,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15198,zSNIa,0,43,0,0.289402,54016.09267252611,1.4964430141817884e-09,nan,0.1947187666191894,2.465661776453621e-11,532.6744200174164,85,Minimization exited successfully.
15201,SNIa,41,42,0,0.208812,54012.27883104145,9.391494488221556e-10,nan,0.29798330389894545,2.4472467483613445e-11,218.7939197754534,123,Minimization exited successfully.
15203,SNIa,21,22,0,0.204439,54012.58307840569,2.860002887801129e-09,nan,0.22214400063603534,4.14091374119757e-11,1069.5750219718025,63,Minimization exited successfully.
15208,Unknown,0,22,0,0.406588,54013.00961063795,5.147838398929786e-10,nan,0.9082299944457191,3.9596631946235786e-11,359.31057768007975,64,Minimization exited successfully.
15210,Unknown,19,21,0,0.125956,54007.82724619212,3.1022773399918836e-09,nan,0.2374413251527585,8.434252544210077e-11,173.70801784362408,38,Minimization exited successfully.
15213,SNIa,0,20,0,0.307,54009.60940183905,9.87903352999981e-10,nan,0.6204803408509179,4.080242117959619e-11,131.08364810796803,38,Minimization exited successfully.
15216,Unknown,22,23,0,0.108798,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15217,SNIa,0,19,0,0.381433,53999.96182166513,7.016908843858801e-10,nan,0.7030871674323862,5.386615150691408e-11,69.39150774663622,37,Minimization exited successfully.
15219,SNIa,0,19,0,0.247421,54015.60324451119,2.089443426757433e-09,nan,0.18884545209948556,3.662258300398634e-11,737.8675830865525,37,Minimization exited successfully.
15220,zSNIa,0,20,0,0.464547,53999.594192189485,5.424675033561271e-10,nan,0.6748375316055899,3.4934767531197904e-11,87.63482899107919,58,Minimization exited successfully.
15222,SNIa,22,22,0,0.19943,54015.223063839774,2.2627865511527903e-09,nan,0.2285787784603599,4.169962989171458e-11,514.7610906194951,64,Minimization exited successfully.
15224,Unknown,21,22,0,0.236003,54003.33701935019,6.588812301126628e-10,nan,0.5731559684900276,5.117533182113848e-11,246.39799688116625,63,Minimization exited successfully.
15225,Unknown,20,20,0,0.199396,54011.800035297165,1.2951782353487486e-09,nan,0.30688988120891736,3.950746169833654e-11,1013.7053799234156,58,Minimization exited successfully.
15226,zSNIa,0,20,0,0.288597,54009.75080020018,8.93769642460996e-10,nan,0.8143661852009245,4.4453066997459785e-11,64.00137334360439,38,Minimization exited successfully.
15229,SNIa,21,22,0,0.224,54015.365425975964,2.3024755199956465e-09,nan,0.1981334953197802,4.1140508248848985e-11,777.9065520624024,63,Minimization exited successfully.
15231,zSNII,22,22,0,0.159988,53987.59675837026,5.876156507408665e-10,nan,0.8718045671557775,4.015205936772575e-11,136.89405751322977,64,Minimization exited successfully.
15232,Unknown,0,0,0,0.694397,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15233,Unknown,0,42,0,0.3174,54002.2526009384,1.1550340824642085e-09,nan,0.25921806219776045,4.221140784493183e-11,255.39711204429665,82,Minimization exited successfully.
15234,SNIa,20,20,0,0.136358,54017.90661924045,4.52550213933004e-09,nan,0.21001668896860792,6.761221466252327e-11,387.00053822695054,38,Minimization exited successfully.
15236,Unknown,0,22,0,0.382734,53994.79580367922,9.396109249404909e-10,nan,0.799846144986077,4.7808585251488444e-11,90.59159584914858,42,Minimization exited successfully.
15239,zSNIa,0,21,0,0.334228,53999.93402454565,6.247852769691332e-10,nan,0.5838237455718627,4.5076884726414077e-11,34.44745885638416,40,Minimization exited successfully.
15246,Unknown,20,20,0,0.168117,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15254,SNIa?,24,25,0,0.203,54016.179047454374,1.6950398787066707e-09,nan,0.3259351088599942,3.60539884491542e-11,426.12187393139965,72,Minimization exited successfully.
15259,SNIa,23,23,0,0.212,54010.677062898634,2.3794139614037892e-09,nan,0.17452071829757188,3.612275359013569e-11,778.1951294241552,67,Minimization exited successfully.
15260,zSNIa,0,23,0,0.253699,54008.974134180025,1.3697722155427769e-09,nan,0.4779447292748955,3.706665222936634e-11,240.77102736934492,44,Minimization exited successfully.
15262,Unknown,0,22,0,0.247673,54001.35698015624,5.644977080927583e-10,nan,0.7574725700324052,4.558525483053318e-11,49.855958648493356,42,Minimization exited successfully.
15263,zSNIa,0,23,0,0.467976,54008.49608425393,5.786923815291189e-10,nan,0.6889100291300565,3.4001088995648565e-11,144.06607259005156,67,Minimization exited successfully.
15264,zSNII,23,23,0,0.209736,53998.34028885061,7.433042510271194e-10,nan,0.6099361322558252,4.492085929587824e-11,139.27070922532974,67,Minimization exited successfully.
15265,zSNII,23,23,0,0.231513,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15268,zSNIa,0,23,0,0.298563,54010.22112782476,1.3774736009363793e-09,nan,0.33421420866943663,3.8371451107184994e-11,237.69658518699276,44,Minimization exited successfully.
15272,zSNIa,0,21,0,0.280459,54010.884644977625,1.2619712105557752e-09,nan,0.4300545223413792,3.9693655958787533e-11,151.83404469084724,40,Minimization exited successfully.
15287,SNIa,35,33,0,0.237679,54012.93216518857,1.903735160712603e-09,nan,0.1908543254248798,2.7829993835384207e-11,1085.5678907262636,99,Minimization exited successfully.
15301,SNIa,0,23,0,0.248,54018.70830507101,2.72684264987747e-09,nan,0.19598295112882624,4.6016681265417285e-11,725.3797873399784,44,Minimization exited successfully.
15303,zSNIa,20,21,0,0.234351,54013.253781020634,1.6829762089316896e-09,nan,0.3168150797828275,4.2869284965892045e-11,489.84178590518025,60,Minimization exited successfully.
15319,zSNII,0,22,0,0.330121,54013.12045070954,1.7756293596142098e-09,nan,0.5070472754268849,4.752032636637779e-11,692.0920698358639,42,Minimization exited successfully.
15320,SNII,23,23,0,0.062,54011.910872840774,8.608461283365778e-09,nan,0.13440444431034848,9.937576899407885e-11,1702.972639963692,44,Minimization exited successfully.
15324,zSNIa,0,42,0,0.392801,54011.08905457841,5.548894524718719e-10,nan,0.5385646361464751,2.109740225767757e-11,178.89531314112494,124,Minimization exited successfully.
15325,zSNIa,22,23,0,0.213997,54013.041269779664,1.8283270928176786e-09,nan,0.3562852381473931,4.159948233808127e-11,281.51452881617905,66,Minimization exited successfully.
15336,Unknown,22,22,0,0.064308,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15339,SNII,23,22,0,0.119964,54018.26342820234,4.566332116965322e-09,nan,0.18760417282464914,7.586025638669115e-11,1111.9627326292384,43,Minimization exited successfully.
15340,SNIa,19,19,0,0.1475,54018.30238572372,2.578122562729798e-09,nan,0.19400110916467384,4.1917536042237505e-11,552.0525756920539,55,Minimization exited successfully.
15343,zSNIbc,23,22,0,0.174876,54009.692924691546,1.4107699082398257e-09,nan,0.3632896833732957,4.45372207007851e-11,127.44239692279633,66,Minimization exited successfully.
15345,zSNIa,0,21,0,0.2802,54008.996856244376,1.3753549906327075e-09,nan,0.41077692004910205,4.9625719699482083e-11,240.80499232867143,39,Minimization exited successfully.
15347,zSNIa,0,22,0,0.270007,54007.85179881325,1.3896671731563628e-09,nan,0.5558043730925419,5.503164323701468e-11,174.41938714077338,42,Minimization exited successfully.
15351,zSNIa,0,22,0,0.316355,54006.832341670706,8.298702527564367e-10,nan,0.8513977086695377,5.0716929655206634e-11,69.51840160717666,42,Minimization exited successfully.
15353,zSNIa,0,20,0,0.313149,54011.198436963525,1.3669979431065269e-09,nan,0.6524145486109774,5.408284747256276e-11,199.43557046762587,38,Minimization exited successfully.
15354,SNIa,22,22,0,0.2221,54010.82031926109,1.258573744496542e-09,nan,0.4859193537304236,3.9334133646188185e-11,141.6574740907841,64,Minimization exited successfully.
15356,SNIa,0,21,0,0.274927,54011.84585860685,1.3237000724808369e-09,nan,0.5065640248867567,3.95100633760025e-11,234.69238167518265,40,Minimization exited successfully.
15358,zSNII,19,19,0,0.089088,54008.97600623128,8.779527747308963e-10,nan,1.0970382402556424,7.723341330349728e-11,111.47764044230368,36,Minimization exited successfully.
15359,zSNIa,0,19,0,0.311973,54012.84987131466,1.3208831151924215e-09,nan,0.5353946160503256,4.16482904700976e-11,293.33225589360404,36,Minimization exited successfully.
15362,Unknown,21,20,0,0.134188,54012.91916268042,1.016827423446268e-09,nan,0.48922994422900956,5.744098907632526e-11,103.61272082219159,39,Minimization exited successfully.
15363,zSNIa,22,22,0,0.178667,54012.380933892964,6.167401036754746e-10,nan,0.6800498308803071,3.6037458539260547e-11,148.82064990694192,64,Minimization exited successfully.
15365,SNIa,21,21,0,0.187958,54020.47534989617,3.695259073543761e-09,nan,0.16460976583402953,5.4844796621627036e-11,1297.134443251807,61,Minimization exited successfully.
15366,Unknown,0,23,0,0.297058,54010.82891202532,1.096847752693926e-09,nan,0.46619948451552773,4.3994801265273004e-11,74.00066869617937,44,Minimization exited successfully.
15367,zSNIbc,18,20,0,0.186822,54063.08506467258,6.484961774710393e-09,nan,139.32788823062947,1.0005439335341837,102.99475496470849,56,Covariance may not be accurate.
15369,SNIa,19,19,0,0.232,54016.16000950872,2.938822230767231e-09,nan,0.17463586502708495,4.05942215514733e-11,1119.0238628191587,56,Minimization exited successfully.
15370,zSNIa,0,21,0,0.519708,54008.1970666819,4.759719307246843e-10,nan,0.7783680846296193,3.425672992370447e-11,110.02091925392246,61,Minimization exited successfully.
15381,zSNIa,25,25,0,0.162,54013.16402477718,1.9652627611045585e-09,nan,0.27267502807444544,4.138880314492006e-11,267.2346758358913,72,Minimization exited successfully.
15383,SNIa,0,20,0,0.316063,54012.46735877352,1.1507722491395848e-09,nan,0.4403729877376463,3.9580618418477795e-11,133.0440169615389,38,Minimization exited successfully.
15386,zSNIa,0,25,0,0.2871,54014.511654283524,1.6110357713731552e-09,nan,0.38110206132478197,4.1565946952432357e-11,300.6855669766269,47,Minimization exited successfully.
15391,Unknown,23,23,0,0.088158,54015.15828025624,2.2931169634077477e-09,nan,0.21874375803236035,6.871039954988553e-11,415.94665071564384,44,Minimization exited successfully.
15413,zSNII,41,41,0,0.073616,54040.908114271035,1.6051348660747532e-09,nan,0.31806610059720697,3.782919678582035e-11,4072.2278981906265,80,Minimization exited successfully.
15419,zSNIa,0,21,0,0.277787,54016.072871645076,1.5328210708267768e-09,nan,0.2918370323750423,3.936354052928622e-11,247.69861454050874,41,Minimization exited successfully.
15421,SNIa,23,24,0,0.185445,54018.32401696186,3.02163232409619e-09,nan,0.18298078005682328,3.8264896862231836e-11,1069.652867680908,69,Minimization exited successfully.
15422,zSNIa,0,24,0,0.334328,54012.108468653234,6.339292316261955e-10,nan,1.2383441999372735,3.907904658621451e-11,173.6969042989383,46,Minimization exited successfully.
15423,zSNIa,0,43,0,0.395058,54017.28571775264,8.725825011588312e-10,nan,0.45522807202723925,2.39667055592556e-11,724.2878694581548,127,Minimization exited successfully.
15425,SNIa,26,26,0,0.159892,54021.08686831813,4.919966477113389e-09,nan,0.09668994617823046,4.074407671943679e-11,2198.362040408408,76,Minimization exited successfully.
15428,zSNIa,0,46,0,0.383289,54013.31056517378,9.072024107024675e-10,nan,0.549270609550149,3.269682354982052e-11,158.8233988577044,85,Minimization exited successfully.
15433,SNIa,22,22,0,0.220681,54019.99955748137,2.3785779456390286e-09,nan,0.24078042996188742,4.483324441788014e-11,587.1618268123045,64,Minimization exited successfully.
15436,Unknown,24,26,0,0.1677,54007.19251507952,8.718117238143841e-10,nan,0.8634211105090799,4.9712441200237274e-11,113.63118845855197,76,Minimization exited successfully.
15440,SNIa,0,26,0,0.262254,54014.63996620417,1.4183313558491827e-09,nan,0.32173388101000455,3.814044451051873e-11,229.26959063697862,50,Minimization exited successfully.
15443,SNIa,26,26,0,0.181908,54022.69225494051,4.043214176632623e-09,nan,0.1424172892984643,3.527567713696934e-11,3274.231590368918,76,Minimization exited successfully.
15453,SNIa,23,23,0,0.175,54020.36904402391,3.2885276687511374e-09,nan,0.1350404761833488,4.7467848062087974e-11,1096.1676844688923,67,Minimization exited successfully.
15454,zSNIa,0,26,0,0.383047,54003.074781074785,9.98019161561916e-10,nan,0.6208240478263178,5.283957453145312e-11,168.7854361338978,50,Minimization exited successfully.
15455,zSNIa,0,45,0,0.407071,54009.545690760475,4.79188925916347e-10,nan,0.6372826568040182,2.388982973585129e-11,178.0595257942398,130,Minimization exited successfully.
15456,SNIa,0,21,0,0.3821,54011.00610966177,8.760983242332903e-10,nan,0.8486218687285145,4.405301530983374e-11,106.8892444140142,40,Minimization exited successfully.
15459,SNIa,19,19,0,0.126787,54019.10668638659,3.765515930135884e-09,nan,0.1890930500048853,6.878907237853311e-11,196.2672090994701,36,Minimization exited successfully.
15461,SNIa,21,21,0,0.186169,54019.78238031555,3.4493890291495407e-09,nan,0.1463235279370565,5.030065801567854e-11,937.7315099308086,60,Minimization exited successfully.
15466,SNIa,0,23,0,0.245675,54019.533256787305,1.3348107538535264e-09,nan,0.32821764692198485,4.629557472066761e-11,303.5914600223949,44,Minimization exited successfully.
15467,SNIa,23,23,0,0.209778,54020.6397096053,3.216828139500154e-09,nan,0.16322807254255167,5.268115218215988e-11,955.6962775574739,67,Minimization exited successfully.
15469,zSNII,20,21,0,0.104923,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15470,zSNIa,21,21,0,0.233684,54015.32321206527,7.358892266979303e-10,nan,0.5185570480971364,3.509606917436355e-11,174.64065397479095,61,Minimization exited successfully.
15471,zSNII,18,19,0,0.153213,54016.72645998722,6.935383000727508e-10,nan,0.6220807256577245,3.471504942484921e-11,138.21078297357835,54,Minimization exited successfully.
15475,SNIc,19,19,0,0.016104,54026.872288801715,3.37698458396367e-08,nan,0.04745812340115663,1.624020138715879e-10,2400.859246466966,36,Minimization exited successfully.
15483,Unknown,23,23,0,0.0,54007.66973995335,5.965156910665471e-10,nan,1.2772789723640017,6.891592715287254e-11,79.40376050354214,44,Minimization exited successfully.
15486,zSNIa,20,20,0,0.116007,54022.18431968757,1.7838565169098343e-09,nan,0.9443267868446128,1.274077098076339e-10,117.2335219692136,38,Minimization exited successfully.
15496,zSNIa,22,23,0,0.23441,54022.174040595186,2.561840647005917e-09,nan,0.15967483475469635,4.709406752047917e-11,1126.8168707778295,66,Minimization exited successfully.
15497,zSNII,20,20,0,0.203063,54012.46687350463,6.301480294649565e-10,nan,0.5867666386948258,3.644177325633104e-11,164.36090748704643,58,Minimization exited successfully.
15498,zSNIa,20,20,0,0.215546,54016.04529721814,1.171380510398775e-09,nan,0.3448645819880767,3.918190725498339e-11,106.75081456186909,58,Minimization exited successfully.
15499,Unknown,0,0,0,1.57953,53999.54895935101,4.062915932142449e-09,nan,1.1167901798617095,3.381553289848247e-10,466.26705534030447,36,Minimization exited successfully.
15500,zSNIa,19,19,0,0.240492,54017.88293719677,9.825194630353203e-10,nan,0.43178986231578165,3.709043430170741e-11,290.7421873791398,55,Minimization exited successfully.
15503,zSNIa,0,20,0,0.409642,54010.104195472326,5.498826210773774e-10,nan,0.9540605857037008,3.102822867850937e-11,73.18993248013697,58,Minimization exited successfully.
15504,zSNIa,0,19,0,0.269753,54021.36649343716,1.2534735004333309e-09,nan,0.4416899674797605,5.697840832737505e-11,189.06210454156485,36,Minimization exited successfully.
15506,Unknown,0,0,0,1.5969,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15508,SNIa,19,19,0,0.134604,54023.74130938523,1.1370416156410133e-08,nan,0.052011088493600255,9.406078376929329e-11,2412.071716020959,36,Minimization exited successfully.
15513,Unknown,0,0,0,1.6866,nan,nan,nan,nan,nan,nan,nan,No data points with S/N > 5.0. Initial guessing failed.
15515,Unknown,0,21,0,-1.9e-05,54002.60226481319,8.523483129711433e-10,nan,0.4136460694753623,6.180024277505039e-11,190.7995099381134,19,Minimization exited successfully.
15516,zSNIa,0,20,0,0.365315,54013.947597326674,7.123462252186781e-10,nan,1.0830526709833066,4.142498472885935e-11,92.15147760407453,38,Minimization exited successfully.
15520,zSNII,20,20,0,0.110252,54013.671271089595,1.6331548136661855e-09,nan,0.46359336953173624,6.717763009897574e-11,128.86821682575703,38,Minimization exited successfully.
15531,zSNII,23,23,0,0.227575,54010.82951258557,6.70979598938884e-10,nan,0.514321546190331,3.4608506448263024e-11,231.2987018796989,67,Minimization exited successfully.
15533,zSNIa,0,22,0,0.344401,54016.69739235794,1.0443840636329894e-09,nan,1.0014003186115588,5.257896236479457e-11,121.89664477669544,43,Minimization exited successfully.
15535,zSNIa,23,24,0,0.200792,54018.29975982358,1.4312702908121266e-09,nan,0.37899304046368343,4.0856343843656135e-11,178.6005347018424,69,Minimization exited successfully.
15540,Unknown,24,24,0,0.174792,54042.39545357089,4.672420855514254e-10,nan,0.7093592883320525,4.109996767479858e-11,433.85195980485923,70,Minimization exited successfully.
15549,zSNIa,0,43,0,0.448849,54010.87953534538,5.594928200826447e-10,nan,0.6102041821795865,2.446747632429425e-11,295.8536124812504,129,Minimization exited successfully.
15553,zSNIa,0,22,0,0.335192,54018.2610833238,1.2648662226765818e-09,nan,0.49692917890206445,5.7183618820008005e-11,159.40191389938326,42,Minimization exited successfully.
15554,zSNII,0,22,0,0.499308,54016.23695809317,5.891408457863517e-10,nan,1.3229067847823899,5.07526452476107e-11,305.45216383731554,64,Minimization exited successfully.
15557,SLSN,0,24,0,0.285,54042.93451678807,4.836409539746036e-09,nan,0.14853657721323543,5.1189215316871805e-11,3629.4681767430493,46,Minimization exited successfully.
15558,zSNIa,0,23,0,0.305943,54012.33862537587,5.691949760070377e-10,nan,0.6988975416206813,4.176024352839611e-11,47.03466481102954,44,Minimization exited successfully.
15564,zSNII,0,22,0,0.392503,54043.07204429994,5.126877807960038e-10,nan,0.8037303845849237,4.948970253759277e-11,646.1090092820455,64,Minimization exited successfully.
15568,zSNIa,22,22,0,0.20661,54016.184669012844,5.1470633260042e-10,nan,0.757534643937106,4.3125445714626804e-11,84.5578934563863,64,Minimization exited successfully.
15580,zSNIa,0,26,0,0.322518,54017.98564366209,8.668997573816609e-10,nan,0.410685231370735,4.2131108937211306e-11,420.7340041850649,50,Minimization exited successfully.
15583,SNIa,24,24,0,0.178,54024.175467166846,2.9064766330640058e-09,nan,0.1936726608510071,4.671169528654229e-11,773.5889982357239,70,Minimization exited successfully.
15584,SNIa,0,26,0,0.284218,54019.683948582206,1.3813304047986569e-09,nan,0.3561946879053721,3.538570142507348e-11,332.71162768817703,50,Minimization exited successfully.
15587,zSNIa,26,26,0,0.218847,54026.64515147063,1.9546039277962893e-09,nan,0.24377329341950826,3.8921532980769213e-11,528.0276621870461,76,Minimization exited successfully.
15592,zSNIa,0,22,0,0.415635,54009.72248314129,7.304938859061656e-10,nan,0.5130750005046139,3.214495957067999e-11,223.13277432530293,66,Minimization exited successfully.
15601,Unknown,22,22,0,0.1065,54019.62308004557,1.8146973821052734e-09,nan,0.25828475525486283,6.2933807161058e-11,108.20967251432195,42,Minimization exited successfully.
15603,zSNIa,0,22,0,0.262587,54020.49210766562,1.0636677170108307e-09,nan,0.41379159498683293,4.887459741815454e-11,85.94083124296856,42,Minimization exited successfully.
15606,zSNII,0,23,0,0.403253,54014.28138961653,7.253736413407125e-10,nan,0.6122918438559282,3.538359522386555e-11,302.59859766728016,67,Minimization exited successfully.
